what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1386606141838
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1386606361120
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386606376305
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627169023
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1386627169064
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627169440
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627176164
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627177293
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627189624
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627190764
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1386627192042
stopped,bundle,com.altera.debug.cdi.gdb.plugin,9.1.0.222,com.altera.debug.cdi.gdb.plugin,1386627192480
stopped,bundle,com.altera.sbtgui.flash.plugin,9.1.0.222,com.altera.sbtgui.flash.plugin,1386627192514
stopped,bundle,com.altera.sbtgui.gprof,9.1.0.222,com.altera.sbtgui.gprof,1386627192540
stopped,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1386627192540
stopped,bundle,com.altera.sbtgui.ui,9.1.0.222,com.altera.sbtgui.ui,1386627192551
stopped,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1386627192551
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk,1386627192551
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1386627192551
stopped,bundle,org.eclipse.equinox.security.ui,1.0.0.v20080603-1810,org.eclipse.equinox.security.ui,1386627192564
stopped,bundle,org.eclipse.jsch.ui,1.1.100.I20080415,org.eclipse.jsch.ui,1386627192574
stopped,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200902130801,org.eclipse.cdt.debug.mi.ui,1386627192575
stopped,bundle,org.eclipse.cdt.launch,5.0.2.200902130801,org.eclipse.cdt.launch,1386627192575
stopped,bundle,org.eclipse.cdt.debug.ui,5.0.1.200902130801,org.eclipse.cdt.debug.ui,1386627192575
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.0.2.200902130801,org.eclipse.cdt.managedbuilder.ui,1386627192607
