what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1386022582385
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1386022582385
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1386022582386
started,bundle,com.altera.sbtgui.integration,9.1.0.222,com.altera.sbtgui.integration,1386022582387
started,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1386022582388
started,bundle,com.altera.systemconsole,9.1.0.222,com.altera.systemconsole,1386022582388
started,bundle,org.eclipse.cdt.core,5.0.2.200902130801,org.eclipse.cdt.core,1386022582388
started,bundle,org.eclipse.cdt.make.core,5.0.2.200902130801,org.eclipse.cdt.make.core,1386022582389
started,bundle,org.eclipse.cdt.make.ui,5.0.1.200902130801,org.eclipse.cdt.make.ui,1386022582390
started,bundle,org.eclipse.cdt.managedbuilder.core,5.0.2.200902130801,org.eclipse.cdt.managedbuilder.core,1386022582390
started,bundle,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui,1386022582390
started,bundle,org.eclipse.core.expressions,3.4.1.r342_v20081203-0800,org.eclipse.core.expressions,1386022582418
started,bundle,org.eclipse.core.jobs,3.4.1.R34x_v20081128,org.eclipse.core.jobs,1386022582418
started,bundle,org.eclipse.core.resources,3.4.2.R34x_v20090126,org.eclipse.core.resources,1386022582419
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1386022582420
started,bundle,org.eclipse.equinox.p2.core,1.0.4.v20081112-1019,org.eclipse.equinox.p2.core,1386022582421
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.4.v20081027-2115,org.eclipse.equinox.p2.reconciler.dropins,1386022582421
started,bundle,org.eclipse.help,3.3.102.v20081014_34x,org.eclipse.help,1386022582422
started,bundle,org.eclipse.jface,3.4.2.M20090107-0800,org.eclipse.jface,1386022582422
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1386022582423
started,bundle,org.eclipse.mylyn.context.core,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.core,1386022582424
started,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1386022582424
started,bundle,org.eclipse.team.core,3.4.2.r34x_20080115,org.eclipse.team.core,1386022582426
started,bundle,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui,1386022582427
started,bundle,org.eclipse.ui.forms,3.3.103.v20081027_34x,org.eclipse.ui.forms,1386022582428
