what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1384816584661
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1384816586341
started,bundle,org.eclipse.cdt.launch,5.0.2.200902130801,org.eclipse.cdt.launch,1384816586352
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816587246
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1384816587450
executed,command,,,com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run,1384816590395
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816590428
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200902130801,org.eclipse.cdt.debug.core,1384816590461
opened,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384816592347
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200902130801,org.eclipse.cdt.debug.mi.ui,1384816592704
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200902130801,org.eclipse.cdt.debug.mi.core,1384816592723
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384816595253
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1384816624034
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1384816641061
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384816645212
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.buildProject,1384816651798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816652217
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816654757
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.project.buildProject,1384816659806
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816660244
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816663728
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816666138
executed,command,,,com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run,1384816668680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384816668768
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384816670421
