what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384720069966
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384720071052
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1384720080159
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384720081941
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384720082389
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384720091443
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384720136560
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1384720137804
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1384720137814
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1384720138750
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.TaskList,1384720139437
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1384720140173
activated,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1384720140183
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384720148032
started,bundle,org.eclipse.ui.views.properties.tabbed,3.4.2.M20090127-1700,org.eclipse.ui.views.properties.tabbed,1384720148058
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384720150408
started,bundle,org.eclipse.cdt.mylyn.ui,5.0.1.200902130801,org.eclipse.cdt.mylyn.ui,1384720151988
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1384720152000
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384720152209
stopped,bundle,com.altera.debug.cdi.gdb.plugin,9.1.0.222,com.altera.debug.cdi.gdb.plugin,1384720152597
stopped,bundle,com.altera.sbtgui.flash.plugin,9.1.0.222,com.altera.sbtgui.flash.plugin,1384720152621
stopped,bundle,com.altera.sbtgui.gprof,9.1.0.222,com.altera.sbtgui.gprof,1384720152626
stopped,bundle,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch,1384720152626
stopped,bundle,com.altera.sbtgui.ui,9.1.0.222,com.altera.sbtgui.ui,1384720152652
stopped,bundle,com.altera.sbtgui.project,9.1.0.222,com.altera.sbtgui.project,1384720152652
