what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384467172632
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1384467174567
started,bundle,org.eclipse.cdt.launch,5.0.2.200902130801,org.eclipse.cdt.launch,1384467174612
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384467178907
executed,command,,,com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run,1384467183597
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384467183618
started,bundle,org.eclipse.cdt.debug.core,5.0.2.200902130801,org.eclipse.cdt.debug.core,1384467183803
opened,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467185923
started,bundle,org.eclipse.cdt.debug.mi.ui,5.0.1.200902130801,org.eclipse.cdt.debug.mi.ui,1384467186611
started,bundle,org.eclipse.cdt.debug.mi.core,5.0.1.200902130801,org.eclipse.cdt.debug.mi.core,1384467186651
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467188738
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1384467190202
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1384467195512
opened,view,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.views.ProblemView,1384467199586
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467249200
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384467266780
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384467273300
executed,command,,,com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run,1384467275504
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1384467275519
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467277186
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1384467278403
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467279975
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1384467322107
activated,view,com.altera.sbtgui.launch,9.1.0.222,com.altera.sbtgui.launch.hardware.ByteStreamConsoleView,1384467410275
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1384467417429
